"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.631656792E0,-3.660987858E-2,2.814230176E-2,1.297853833E-1,1.377552833E-1
2.641693792E0,-3.978382033E-2,2.871894686E-2,1.251555580E-1,1.344300709E-1
2.651731792E0,-3.903367281E-2,1.205823775E-3,1.284247363E-1,1.342311235E-1
2.661769792E0,-3.808123904E-2,-7.761484422E-3,1.012737751E-1,1.084748770E-1
2.671807792E0,-5.323516635E-2,-5.078791017E-2,1.046365088E-1,1.279147909E-1
2.681844792E0,-5.509560876E-2,-4.900317550E-2,1.075302958E-1,1.303825212E-1
2.691882792E0,-7.093912379E-2,-4.046529047E-2,6.581567466E-2,1.048880453E-1
2.701920792E0,-8.530833649E-2,-7.169868624E-2,5.523513794E-2,1.243749748E-1
2.711957792E0,-8.267668745E-2,-5.548523432E-2,8.063310385E-4,9.957256672E-2
2.721995792E0,-9.915640695E-2,-3.916781159E-2,-5.196128190E-2,1.186005283E-1
2.732033792E0,-1.112546250E-1,-3.484649995E-2,-7.162839174E-2,1.368301745E-1
2.742070792E0,-1.253919500E-1,-2.678903678E-2,-1.282475656E-1,1.813511282E-1
2.752108792E0,-1.297707288E-1,-1.334277967E-2,-1.188312095E-1,1.764633905E-1
2.762146792E0,-1.166780272E-1,-1.179242698E-2,-1.339333981E-1,1.780196014E-1
2.772183792E0,-1.146597328E-1,1.434974330E-2,-1.517019171E-1,1.906993474E-1
2.782221792E0,-9.617151299E-2,1.810175540E-2,-1.317260742E-1,1.640987267E-1
2.792259792E0,-7.253968030E-2,3.827799328E-2,-1.560393816E-1,1.762824399E-1
2.802297792E0,-6.409430462E-2,3.455220228E-2,-1.297432834E-1,1.487792128E-1
2.812334792E0,-6.808369084E-2,4.052597361E-2,-1.028478456E-1,1.298284361E-1
2.822372792E0,-5.863558163E-2,5.585152583E-2,-1.208672100E-1,1.454867926E-1
2.832410792E0,-5.118957734E-2,4.187286146E-2,-5.627301872E-2,8.683525776E-2
2.842447792E0,-4.495498822E-2,4.337883012E-2,-6.130337834E-2,8.752587083E-2
2.852485792E0,-6.466220631E-2,2.420179004E-2,-2.054886997E-2,7.203598839E-2
2.862523792E0,-9.287811446E-2,1.266658572E-2,3.140831888E-2,9.885984541E-2
2.872560792E0,-1.016759174E-1,-9.679444246E-3,-4.673679471E-3,1.022424916E-1
2.882598792E0,-9.868660145E-2,-1.881462235E-2,4.993171334E-2,1.121882851E-1
2.892636792E0,-9.121117378E-2,-1.261257207E-2,9.755494595E-3,9.259441058E-2
2.902673792E0,-5.088150216E-2,-9.512725510E-3,-2.145577312E-2,5.603364533E-2
2.912711792E0,-2.775197270E-2,-1.146311911E-2,-2.536522150E-3,3.013318824E-2
2.922749792E0,-7.290957151E-3,9.089624640E-3,-5.217762887E-2,5.346292442E-2
2.932786792E0,3.495693924E-3,3.176399404E-2,-5.451417625E-2,6.318992487E-2
