"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.919642875E0,1.837782986E-1,2.112057417E0,-7.524547935E-2,2.121372876E0
1.929680875E0,1.888393926E-1,2.275819655E0,2.754623294E-3,2.283642486E0
1.939718875E0,2.060244143E-1,2.441657800E0,-1.305741727E-2,2.450369231E0
1.949756875E0,1.918006967E-1,2.508339740E0,3.230820537E-2,2.515869547E0
1.959794875E0,2.101316447E-1,2.526012657E0,3.919622540E-2,2.535040748E0
1.969832875E0,1.898997304E-1,2.493104820E0,7.755512953E-2,2.501529202E0
1.979870875E0,1.688759203E-1,2.400373242E0,6.747745335E-2,2.407252372E0
1.989907875E0,1.320722020E-1,2.241003140E0,7.124598384E-2,2.246021846E0
1.999945875E0,1.022099417E-1,2.040101873E0,6.685472488E-2,2.043754408E0
2.009983875E0,4.741035741E-2,1.782072579E0,2.974303186E-2,1.782951224E0
2.020021875E0,1.018870932E-2,1.499327250E0,7.554602623E-4,1.499362059E0
2.030059875E0,-2.722521166E-2,1.181543359E0,-5.665367246E-2,1.183214080E0
2.040097875E0,-4.789216798E-2,8.352384301E-1,-1.020947242E-1,8.428168411E-1
2.050135875E0,-9.038282432E-2,4.772465256E-1,-1.516095310E-1,5.088405949E-1
2.060173875E0,-1.242608975E-1,1.108087748E-1,-2.287173486E-1,2.828974739E-1
2.070211875E0,-1.617390099E-1,-2.700043190E-1,-2.701080340E-1,4.147531671E-1
2.080249875E0,-1.875631282E-1,-6.297843021E-1,-3.076641154E-1,7.255793562E-1
2.090287875E0,-1.830209928E-1,-9.548688079E-1,-3.473556000E-1,1.032437425E0
2.100325875E0,-1.962730493E-1,-1.276760588E0,-3.514381260E-1,1.338711868E0
2.110363875E0,-2.007050925E-1,-1.564036193E0,-3.299069238E-1,1.611002894E0
2.120401875E0,-1.960898487E-1,-1.812100078E0,-3.098310935E-1,1.848824823E0
2.130439875E0,-1.811136311E-1,-2.040817134E0,-2.461303568E-1,2.063568965E0
2.140477875E0,-1.742140445E-1,-2.179105685E0,-2.187396598E-1,2.196975001E0
2.150515875E0,-1.783491406E-1,-2.314902590E0,-1.329095507E-1,2.325563882E0
2.160553875E0,-1.604131903E-1,-2.357159541E0,-8.265799463E-2,2.364057071E0
2.170591875E0,-1.208467082E-1,-2.386194913E0,-8.877827525E-3,2.389269534E0
2.180629875E0,-1.183019634E-1,-2.338121153E0,4.186547935E-2,2.341486408E0
2.190667875E0,-9.433062678E-2,-2.253876370E0,1.011539072E-1,2.258116266E0
2.200705875E0,-8.100452995E-2,-2.126188821E0,1.317313367E-1,2.131805287E0
2.210743875E0,-6.240989082E-2,-1.948599380E0,1.414038008E-1,1.954719820E0
2.220781875E0,-5.240800917E-2,-1.715526002E0,1.453214353E-1,1.722467528E0
2.230819875E0,-5.299350732E-2,-1.472670379E0,1.415599215E-1,1.480407230E0
2.240857875E0,-2.673138689E-2,-1.185183908E0,1.073765141E-1,1.190338262E0
2.250895875E0,-2.995462798E-2,-8.657429887E-1,6.370950758E-2,8.686006583E-1
2.260933875E0,-3.868013553E-2,-5.110597312E-1,1.711363077E-2,5.128070573E-1
2.270971875E0,-6.616848104E-2,-1.830147619E-1,-5.782896280E-4,1.946098799E-1
2.281008875E0,-5.033021023E-2,1.767216229E-1,-5.932468057E-2,1.930882694E-1
2.291046875E0,-8.308913542E-2,5.181712245E-1,-6.321424842E-2,5.285842066E-1
2.301084875E0,-8.779534916E-2,8.627721646E-1,-5.808624029E-2,8.691707788E-1
2.311122875E0,-7.606253180E-2,1.182699938E0,-6.177583337E-2,1.186752251E0
2.321160875E0,-1.013035776E-1,1.434619769E0,-4.283260882E-2,1.438829708E0
2.331198875E0,-9.693431882E-2,1.707785604E0,-3.702340007E-2,1.710935027E0
2.341236875E0,-1.004944143E-1,1.933997275E0,4.490076900E-3,1.936611667E0
2.351274875E0,-9.203188531E-2,2.101837361E0,4.281623662E-2,2.104286908E0
2.361312875E0,-7.674574697E-2,2.237686453E0,4.416694343E-2,2.239437718E0
2.371350875E0,-2.503097547E-2,2.343049625E0,9.358410180E-2,2.345051402E0
