"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.408323792E0,-1.154592037E-1,-6.547274441E-2,4.364279099E-3,1.328026917E-1
2.418361792E0,-1.463871002E-1,-6.901502609E-2,1.739515550E-2,1.627723821E-1
2.428399792E0,-1.905998290E-1,-6.032806262E-2,2.531939186E-2,2.015163555E-1
2.438437792E0,-2.404747158E-1,-3.952318430E-2,2.912425064E-2,2.454351096E-1
2.448474792E0,-2.917722464E-1,-7.926373743E-3,2.678226680E-2,2.931060575E-1
2.458512792E0,-3.367192149E-1,2.577706613E-2,2.026565559E-2,3.383119620E-1
2.468550792E0,-3.727539182E-1,5.332187563E-2,1.466342993E-2,3.768338123E-1
2.478588792E0,-3.900127411E-1,6.582076102E-2,1.235415228E-2,3.957207802E-1
2.488625792E0,-3.936793804E-1,6.024223939E-2,1.307427045E-2,3.984764968E-1
2.498663792E0,-3.848254979E-1,3.293211013E-2,1.587875187E-2,3.865583041E-1
2.508701792E0,-3.626557589E-1,-1.071929932E-3,2.277021483E-2,3.633714782E-1
2.518739792E0,-3.360506594E-1,-3.942672536E-2,3.050683811E-2,3.397280965E-1
2.528776792E0,-3.055620193E-1,-7.928998023E-2,3.604834154E-2,3.177334285E-1
2.538814792E0,-2.675985396E-1,-9.947361797E-2,4.487608001E-2,2.889945356E-1
2.548852792E0,-2.328453660E-1,-1.078647077E-1,4.926203936E-2,2.613015656E-1
2.558890792E0,-1.932222843E-1,-9.667252749E-2,5.130475014E-2,2.220644188E-1
2.568927792E0,-1.608869731E-1,-8.408935368E-2,4.358664155E-2,1.866960976E-1
2.578965792E0,-1.347041726E-1,-7.015711814E-2,3.696058691E-2,1.563116129E-1
2.589003792E0,-1.223385856E-1,-6.161449105E-2,3.014262952E-2,1.402556706E-1
2.599041792E0,-1.171030477E-1,-5.211508647E-2,2.622024901E-2,1.308304531E-1
2.609078792E0,-1.280787289E-1,-3.051285259E-2,2.004251443E-2,1.331799435E-1
2.619116792E0,-1.436174065E-1,2.513339045E-3,1.361664478E-2,1.442833647E-1
2.629154792E0,-1.635000408E-1,3.405342251E-2,3.158144420E-3,1.670385368E-1
2.639192792E0,-1.811060607E-1,5.662282929E-2,-1.065092068E-2,1.900499728E-1
2.649229792E0,-1.981803924E-1,5.793070793E-2,-1.992058568E-2,2.074325543E-1
2.659267792E0,-2.083458155E-1,2.869756147E-2,-2.228965238E-2,2.114907976E-1
2.669305792E0,-2.136005014E-1,-4.008453339E-3,-1.675240695E-2,2.142939221E-1
2.679343792E0,-2.128515095E-1,-3.224137053E-2,-6.139571778E-3,2.153670481E-1
2.689380792E0,-2.018470615E-1,-2.899231389E-2,2.751125023E-3,2.039371452E-1
2.699418792E0,-1.854819655E-1,-1.064178627E-2,9.554370306E-3,1.860325056E-1
2.709456792E0,-1.586924344E-1,9.656294249E-3,9.035054594E-3,1.592424723E-1
2.719494792E0,-1.267370582E-1,1.172809117E-2,1.165988110E-2,1.278115130E-1
2.729531792E0,-9.088958800E-2,-2.798919566E-3,1.428016461E-2,9.204713064E-2
2.739569792E0,-5.728874728E-2,-2.151021734E-2,1.220623869E-2,6.239937722E-2
2.749607792E0,-2.299708687E-2,-3.053247556E-2,1.515861973E-2,4.112033342E-2
2.759645792E0,5.522971042E-3,-2.809754759E-2,1.996349357E-2,3.490725520E-2
2.769682792E0,2.886611223E-2,-1.493167691E-2,1.997361332E-2,3.814646301E-2
2.779720792E0,4.255758971E-2,2.132579684E-4,1.231819950E-2,4.430498798E-2
2.789758792E0,4.928979278E-2,-8.994108066E-4,4.991577007E-3,4.955006007E-2
2.799796792E0,4.776367173E-2,-1.114801690E-2,-1.980107976E-3,4.908734506E-2
2.809833792E0,3.458847851E-2,-2.709928527E-2,-3.583597252E-3,4.408600999E-2
2.819871542E0,1.627911441E-2,-3.933601826E-2,-1.716126921E-3,4.260606753E-2
2.829909542E0,-5.186762661E-3,-4.142979532E-2,2.503385302E-3,4.182818889E-2
2.839947542E0,-2.689009532E-2,-3.407900408E-2,4.443123937E-3,4.363710687E-2
2.849984542E0,-4.691626877E-2,-1.810882799E-2,1.609787112E-3,5.031557752E-2
2.860022542E0,-6.339014322E-2,-1.011915319E-2,-3.973442595E-3,6.431559503E-2
2.870060542E0,-7.585107535E-2,-1.010583714E-2,-9.105353616E-3,7.706115131E-2
2.880098542E0,-8.170780540E-2,-8.024041541E-3,-1.372909918E-2,8.324084856E-2
2.890135542E0,-7.959005237E-2,1.917272108E-3,-1.646629535E-2,8.129816265E-2
2.900173542E0,-7.251017541E-2,2.037933469E-2,-2.080665529E-2,7.814064067E-2
2.910211542E0,-6.086257100E-2,3.704459593E-2,-2.956046537E-2,7.713867868E-2
2.920248542E0,-4.426449537E-2,5.551435053E-2,-4.313307256E-2,8.307617356E-2
2.930286542E0,-7.306744345E-3,7.926521450E-2,-5.702598393E-2,9.791999584E-2
2.940324542E0,5.768560618E-2,8.550537378E-2,-7.170474529E-2,1.256199371E-1
2.950362542E0,1.726268381E-1,7.233364880E-2,-8.025962114E-2,2.036511448E-1
2.960399542E0,3.504022360E-1,2.223307267E-2,-8.511035144E-2,3.612752530E-1
2.970437542E0,6.015335321E-1,-5.250694603E-2,-8.276490122E-2,6.094666509E-1
2.980475542E0,9.357925057E-1,-1.302870810E-1,-7.442686707E-2,9.477455860E-1
