"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.212135667E0,-1.020959484E-2,8.823344266E-2,-1.356209046E-1,1.621184937E-1
2.222173667E0,8.847568184E-4,6.819083193E-2,-1.545202750E-1,1.689002301E-1
2.232211667E0,1.334109860E-2,7.620301573E-2,-1.604247934E-1,1.781038990E-1
2.242249667E0,3.770168622E-2,6.035826730E-2,-1.581367779E-1,1.734121625E-1
2.252286667E0,3.252547511E-2,6.313204022E-2,-1.633770525E-1,1.781449475E-1
2.262324667E0,5.773055599E-2,5.552846717E-2,-1.683612192E-1,1.864449728E-1
2.272362667E0,5.598391959E-2,3.556135861E-2,-1.450922245E-1,1.595323261E-1
2.282400667E0,4.101697527E-2,2.503015777E-2,-1.381691211E-1,1.462860455E-1
2.292438667E0,2.628433071E-2,1.729250075E-2,-1.230347729E-1,1.269939052E-1
2.302476667E0,3.221696139E-2,8.543366790E-3,-8.545881093E-2,9.172856743E-2
2.312514667E0,3.449226832E-3,-1.097113073E-2,-6.853229105E-2,6.949055902E-2
2.322552667E0,-9.482402215E-3,-2.596041324E-2,-3.182814896E-2,4.215317394E-2
2.332590667E0,-2.102023321E-2,-3.849834194E-2,-8.419990540E-3,4.466395389E-2
2.342628667E0,-4.666570993E-2,-5.515897796E-2,9.036287069E-3,7.281384357E-2
2.352665667E0,-6.221894268E-2,-7.910325296E-2,2.832566679E-2,1.045507764E-1
2.362703667E0,-8.478367679E-2,-9.266870191E-2,4.450725138E-2,1.332541016E-1
2.372741667E0,-9.197082759E-2,-9.700644057E-2,7.240022421E-2,1.520219560E-1
2.382779667E0,-8.943082452E-2,-1.013531693E-1,7.203535795E-2,1.531647156E-1
2.392817667E0,-9.120342622E-2,-9.847836748E-2,6.465968013E-2,1.489863351E-1
2.402855667E0,-1.000953784E-1,-9.504064322E-2,7.526243627E-2,1.572140037E-1
2.412893667E0,-8.392112112E-2,-1.007689228E-1,5.997430623E-2,1.442014140E-1
2.422931667E0,-7.632383382E-2,-9.663163405E-2,7.775978208E-2,1.456351057E-1
2.432969667E0,-6.850953260E-2,-8.240066232E-2,5.331140399E-2,1.196893103E-1
2.443007667E0,-4.878988003E-2,-5.618059617E-2,5.218815386E-2,9.088627610E-2
2.453044667E0,-1.631976161E-2,-4.490290688E-2,3.471082628E-2,5.905461139E-2
2.463082667E0,-1.068395021E-2,-2.181974402E-2,4.009728134E-2,4.688325918E-2
2.473120667E0,1.252839957E-2,-3.706531730E-3,4.709172070E-2,4.887053644E-2
2.483158667E0,2.754569390E-2,2.696593333E-2,3.235030532E-2,5.032364322E-2
2.493196667E0,4.268051726E-2,3.630527062E-2,6.877202690E-2,8.870902385E-2
2.503234667E0,4.515093846E-2,3.277611053E-2,6.895855308E-2,8.870266460E-2
2.513272667E0,5.569589853E-2,5.749956356E-2,6.630274773E-2,1.039436736E-1
2.523310667E0,5.567189754E-2,6.614090776E-2,6.350953281E-2,1.072727394E-1
2.533348667E0,4.108278385E-2,8.637028221E-2,5.250741184E-2,1.091084281E-1
2.543386667E0,3.620251494E-2,7.864218174E-2,5.530530453E-2,1.027321349E-1
2.553423667E0,3.297520822E-2,9.635056570E-2,3.792679489E-2,1.086703163E-1
2.563461667E0,2.265419651E-2,8.871592931E-2,2.836776674E-2,9.585644957E-2
2.573499667E0,-3.674792312E-4,8.100420104E-2,-6.158872247E-3,8.123882899E-2
2.583537667E0,-5.004659286E-3,7.458052302E-2,-3.661526442E-2,8.323447973E-2
2.593575667E0,-2.752925774E-2,8.664932230E-2,-6.795049310E-2,1.135043374E-1
2.603613667E0,-2.860820607E-2,6.742855601E-2,-8.805029690E-2,1.145333768E-1
2.613651667E0,-2.833517308E-2,7.104052730E-2,-1.142873383E-1,1.375181233E-1
2.623689667E0,-4.778323618E-2,6.968770087E-2,-1.622432774E-1,1.829275659E-1
2.633727667E0,-5.012943146E-2,4.832663437E-2,-1.838750517E-1,1.966175428E-1
2.643765667E0,-3.630577312E-2,4.557875365E-2,-1.961062574E-1,2.045805371E-1
2.653802667E0,-2.376414422E-2,3.728530051E-2,-1.958010328E-1,2.007310953E-1
2.663840667E0,-2.442817778E-2,2.511092244E-2,-1.947871256E-1,1.979124013E-1
2.673878667E0,-2.143655039E-2,2.129576040E-2,-1.827266586E-1,1.852081717E-1
2.683916667E0,-7.276932970E-3,9.285488091E-3,-1.748814493E-1,1.752789074E-1
2.693954667E0,-2.780533768E-3,1.760267727E-2,-1.443010962E-1,1.453973589E-1
2.703992667E0,1.206627768E-2,1.112829292E-2,-1.267471701E-1,1.278056301E-1
2.714030667E0,1.992512737E-2,-7.709663473E-3,-9.302218437E-2,9.544410090E-2
2.724068667E0,2.033292498E-2,-6.862438470E-3,-7.230666876E-2,7.542396998E-2
2.734106667E0,2.776915804E-2,-1.124794157E-2,-3.166091859E-2,4.358963287E-2
2.744144667E0,2.785692109E-2,-4.062563209E-2,-1.181137562E-4,4.925915129E-2
2.754181667E0,2.876674784E-2,-3.795330836E-2,2.142653704E-2,5.222141214E-2
2.764219667E0,2.779689576E-2,-4.599196907E-2,3.401851594E-2,6.360179290E-2
2.774257667E0,1.492986931E-2,-5.683574013E-2,3.496167183E-2,6.837778039E-2
2.784295667E0,2.286625857E-2,-7.350465361E-2,4.161697268E-2,8.750869842E-2
2.794333667E0,1.642738692E-3,-6.647706784E-2,4.933763623E-2,8.280157902E-2
2.804371667E0,-2.564196839E-2,-8.302308016E-2,4.449321806E-2,9.762166171E-2
2.814409667E0,-2.771478807E-2,-9.432766663E-2,2.976992905E-2,1.027232537E-1
