"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.341998333E0,4.178857933E-2,-7.408913763E-2,-3.434654474E-3,8.513097279E-2
2.352035333E0,4.649144006E-2,-6.725562461E-2,6.249504089E-3,8.199895939E-2
2.362073333E0,4.571135754E-2,-7.375199083E-2,2.056816578E-2,8.917361607E-2
2.372111333E0,5.164308373E-2,-7.715435771E-2,2.081199467E-2,9.514695020E-2
2.382149333E0,4.762130485E-2,-8.174782069E-2,3.617555380E-2,1.012875390E-1
2.392187333E0,3.157387731E-2,-7.028484777E-2,2.384786904E-2,8.065724029E-2
2.402225333E0,1.626466988E-2,-4.173060967E-2,2.290763676E-2,5.030649154E-2
2.412263333E0,1.733032493E-3,-2.324469220E-3,3.119489551E-3,4.258846538E-3
2.422301333E0,-4.778234996E-3,4.409856755E-2,-8.567925096E-3,4.517659273E-2
2.432339333E0,-2.034815515E-2,8.137820357E-2,-4.912304342E-2,9.720870758E-2
2.442377333E0,-3.802151064E-2,1.558237290E-1,-8.575643420E-2,1.818813784E-1
2.452415333E0,-2.784662451E-2,2.172554355E-1,-9.871503353E-2,2.402499044E-1
2.462453333E0,-3.811343984E-2,2.584274533E-1,-1.237861401E-1,2.890681432E-1
2.472491333E0,-3.877814949E-2,2.970829574E-1,-1.341871673E-1,3.282807097E-1
2.482529333E0,-2.856516508E-2,3.417614957E-1,-1.538794202E-1,3.758932888E-1
2.492567333E0,-2.769694492E-2,3.969119221E-1,-1.756883651E-1,4.349397617E-1
2.502605333E0,-2.028356169E-2,4.256615851E-1,-1.816496015E-1,4.632448441E-1
2.512643333E0,4.217158109E-3,4.679036982E-1,-1.805918401E-1,5.015626262E-1
2.522681333E0,1.119384569E-2,5.356887517E-1,-1.894258136E-1,5.683043900E-1
2.532719333E0,2.014354829E-2,5.401070540E-1,-1.788154560E-1,5.692946159E-1
2.542757333E0,2.484727697E-2,5.133011517E-1,-1.471241319E-1,5.345474438E-1
2.552795333E0,2.831193496E-2,4.652953650E-1,-1.102223539E-1,4.790097177E-1
2.562833333E0,2.908373089E-2,3.876758795E-1,-8.547459841E-2,3.980506977E-1
2.572871333E0,2.003621534E-2,3.061840572E-1,-5.386104226E-2,3.115303175E-1
2.582909333E0,1.308138172E-2,2.398341115E-1,-4.889792562E-2,2.451173815E-1
2.592947333E0,3.211576802E-2,1.408584475E-1,3.513007164E-3,1.445159714E-1
2.602984333E0,4.519128425E-2,3.805685889E-2,4.020428538E-2,7.146300612E-2
2.613022333E0,2.331744435E-2,-7.776833363E-2,8.168150961E-2,1.151672086E-1
2.623060333E0,2.291965096E-2,-2.018426501E-1,1.262986887E-1,2.392010128E-1
2.633098333E0,-7.099972470E-3,-3.295752039E-1,1.492104185E-1,3.618479980E-1
2.643136333E0,-7.722353758E-3,-4.334982793E-1,1.920389342E-1,4.741933627E-1
2.653174333E0,-1.973035114E-2,-5.164341263E-1,1.919243288E-1,5.512970539E-1
2.663212333E0,-3.314321517E-2,-6.014012595E-1,2.341979438E-1,6.462434716E-1
2.673250333E0,-5.557362777E-2,-6.739947342E-1,2.422168154E-1,7.183497167E-1
2.683288333E0,-7.193341540E-2,-7.553010719E-1,2.566962755E-1,8.009663559E-1
2.693326333E0,-7.978998103E-2,-8.027226486E-1,2.652139145E-1,8.491575308E-1
2.703363750E0,-1.051168119E-1,-8.716977932E-1,2.450152928E-1,9.115585996E-1
2.713401750E0,-9.677903870E-2,-9.176967423E-1,2.212475306E-1,9.489383347E-1
2.723439750E0,-9.742003058E-2,-9.638147555E-1,1.891200042E-1,9.870136378E-1
2.733477750E0,-8.783327384E-2,-9.798723791E-1,1.637477660E-1,9.973353970E-1
2.743515750E0,-7.934372884E-2,-9.974044512E-1,1.023198420E-1,1.005773541E0
2.753553750E0,-5.828636125E-2,-9.776668093E-1,7.174416661E-2,9.820269423E-1
2.763591750E0,-5.740867591E-2,-9.221496163E-1,1.618509293E-2,9.240766355E-1
2.773629750E0,-4.382405905E-2,-8.575955515E-1,-4.145792842E-2,8.597147422E-1
2.783667750E0,-3.212080210E-2,-7.449888492E-1,-1.236364514E-1,7.558611668E-1
2.793705750E0,-3.696936814E-2,-6.202240314E-1,-1.878371251E-1,6.490973493E-1
2.803743750E0,-1.669296929E-2,-4.709405959E-1,-2.695361763E-1,5.428751702E-1
2.813781750E0,-1.353515306E-2,-3.118988152E-1,-3.534618473E-1,4.715923545E-1
2.823819750E0,2.105026871E-2,-1.409347080E-1,-3.968101805E-1,4.216207124E-1
2.833857750E0,2.402566094E-2,2.012794353E-2,-4.421003741E-1,4.432100036E-1
2.843894750E0,5.014944904E-2,1.696840786E-1,-4.627036232E-1,4.953809612E-1
2.853932750E0,5.275389939E-2,3.167588747E-1,-4.954556322E-1,5.904197169E-1
2.863970750E0,4.384898281E-2,4.635465724E-1,-4.855814391E-1,6.727462316E-1
2.874008750E0,4.095885029E-2,5.883516629E-1,-4.745553446E-1,7.569927884E-1
2.884046750E0,4.624139850E-2,6.929726766E-1,-4.498087585E-1,8.274523048E-1
2.894084750E0,3.530084688E-2,8.113918036E-1,-4.054956347E-1,9.077607166E-1
2.904122750E0,3.996630371E-2,9.307567909E-1,-3.645078224E-1,1.000385657E0
2.914160750E0,3.671563096E-2,1.009797113E0,-2.615763617E-1,1.043772217E0
2.924198750E0,2.464512776E-2,1.081308049E0,-1.893579859E-1,1.098039583E0
2.934236750E0,1.076520367E-2,1.109003751E0,-8.782927215E-2,1.112528288E0
2.944274750E0,7.342303013E-3,1.135536881E0,-1.326733232E-2,1.135638120E0
2.954312750E0,-1.789330216E-3,1.166069141E0,1.049937737E-1,1.170787827E0
2.964350750E0,-3.113979920E-2,1.188770225E0,2.058944964E-1,1.206870696E0
2.974388750E0,-4.001732066E-2,1.232987016E0,2.701407784E-1,1.262867533E0
