"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.292109417E0,7.859854689E-3,5.795533575E-2,-1.068438327E-1,1.218039525E-1
2.302147417E0,2.596478951E-2,7.396022480E-2,-7.391406834E-2,1.077384548E-1
2.312185417E0,2.349731019E-2,8.553833306E-2,-4.953000963E-2,1.015979914E-1
2.322224417E0,2.377438598E-2,8.802096946E-2,-4.895990610E-2,1.034890569E-1
2.332262417E0,3.230873527E-2,5.549535731E-2,-5.198291659E-2,8.261847660E-2
2.342300417E0,3.758317960E-2,2.341661861E-2,-6.232547164E-2,7.645454749E-2
2.352338417E0,4.663550997E-2,4.560444485E-3,-7.624242961E-2,8.949065045E-2
2.362376417E0,5.240779904E-2,-2.655436244E-2,-4.508671045E-2,7.405756561E-2
2.372414417E0,6.120344577E-2,-4.168686518E-2,-2.934483647E-2,7.965410178E-2
2.382452417E0,7.760350610E-2,-6.537395407E-2,-7.926485538E-3,1.017786186E-1
2.392490417E0,8.528468267E-2,-6.569966225E-2,8.828710914E-3,1.080179099E-1
2.402528417E0,9.122352602E-2,-7.692578640E-2,4.007740080E-2,1.258789354E-1
2.412566417E0,7.257006755E-2,-4.751502257E-2,5.842070103E-2,1.045804493E-1
2.422604417E0,6.471829847E-2,-2.724276245E-2,6.266519487E-2,9.411457331E-2
2.432642417E0,4.067281181E-2,-1.165713703E-2,9.397761941E-2,1.030628906E-1
2.442680417E0,2.141594809E-2,9.757796936E-3,9.728129625E-2,1.000875019E-1
2.452718417E0,-2.636217177E-3,7.496130466E-4,1.131617492E-1,1.131949339E-1
2.462756417E0,-7.561326921E-3,-1.929449603E-2,1.154363161E-1,1.172816879E-1
2.472794417E0,-2.500415593E-2,-3.158134164E-2,1.186370820E-1,1.252890505E-1
2.482832417E0,-3.134459336E-2,-4.351424798E-2,1.049557668E-1,1.178629980E-1
2.492870417E0,-4.612624490E-2,-3.428549616E-2,9.894541383E-2,1.144260488E-1
2.502908417E0,-5.583235793E-2,-4.418320600E-2,1.248485792E-1,1.437239563E-1
2.512946417E0,-6.563283040E-2,-3.084758917E-2,1.111041141E-1,1.326776784E-1
2.522984417E0,-8.075013952E-2,-9.891478904E-3,1.063497430E-1,1.338980740E-1
2.533022417E0,-8.379140429E-2,8.755218722E-3,9.724913657E-2,1.286664208E-1
2.543060417E0,-1.022177989E-1,4.865427945E-2,8.528865695E-2,1.417387468E-1
2.553098417E0,-9.856446773E-2,7.283441652E-2,6.492455900E-2,1.386903201E-1
2.563136417E0,-1.161846866E-1,9.166915694E-2,4.095039010E-2,1.535547140E-1
2.573174417E0,-1.118092883E-1,7.764735108E-2,-1.057527423E-2,1.365366782E-1
2.583212417E0,-1.037725644E-1,6.443869192E-2,-5.057139874E-2,1.322064920E-1
2.593250417E0,-1.127141266E-1,7.382248633E-2,-9.280174434E-2,1.636043935E-1
2.603288417E0,-1.091922847E-1,6.339485429E-2,-1.456418628E-1,1.927522108E-1
2.613326417E0,-9.534974165E-2,4.500183446E-2,-1.794498789E-1,2.081321633E-1
2.623364417E0,-9.184704934E-2,9.935625382E-3,-2.097945893E-1,2.292343055E-1
2.633402417E0,-6.849718949E-2,1.995380614E-2,-2.320414907E-1,2.427617613E-1
